cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,955,2048,4096,ck,2,0,26.437,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,606.05,613.23,0.0
256,956,2048,4096,ck,2,0,26.2147,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,611.83,618.74,0.0
256,957,2048,4096,ck,2,0,26.4518,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,606.98,613.51,0.0
256,958,2048,4096,ck,2,0,26.4069,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,608.65,614.86,0.0
256,959,2048,4096,ck,2,0,26.5406,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,606.22,612.07,0.0
256,960,2048,4096,ck,2,0,26.3255,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,611.81,617.38,0.0
256,961,2048,4096,ck,2,0,26.4297,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,610.03,615.26,0.0
256,962,2048,4096,ck,2,0,26.0741,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.99,623.96,0.0
256,963,2048,4096,ck,2,0,26.3713,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.65,617.24,0.0
256,964,2048,4096,ck,2,0,26.0862,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,619.99,624.3,0.0
256,965,2048,4096,ck,2,0,26.4939,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,611.08,615.01,0.0
256,966,2048,4096,ck,2,0,26.2874,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.52,620.15,0.0
256,967,2048,4096,ck,2,0,26.3279,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.21,619.51,0.0
256,968,2048,4096,ck,2,0,25.9338,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,626.22,629.24,0.0
256,969,2048,4096,ck,2,0,26.352,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.92,619.56,0.0
256,970,2048,4096,ck,2,0,26.4785,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,614.61,616.91,0.0
256,971,2048,4096,ck,2,0,26.3498,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.25,620.23,0.0
256,972,2048,4096,ck,2,0,26.3179,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,619.63,621.3,0.0
256,973,2048,4096,ck,2,0,26.1207,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.95,626.3,0.0
256,974,2048,4096,ck,2,0,26.2946,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.46,622.47,0.0
256,975,2048,4096,ck,2,0,26.0295,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,628.43,629.12,0.0
256,976,2048,4096,ck,2,0,26.3384,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.7,622.06,0.0
256,977,2048,4096,ck,2,0,26.2602,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.19,624.22,0.0
256,978,2048,4096,ck,2,0,26.4358,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,620.68,620.39,0.0
256,979,2048,4096,ck,2,0,26.1569,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,627.94,627.31,0.0
256,980,2048,4096,ck,2,0,26.2455,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,626.46,625.51,0.0
256,981,2048,4096,ck,2,0,26.4868,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.38,620.12,0.0
256,982,2048,4096,ck,2,0,26.3384,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,625.52,623.92,0.0
256,983,2048,4096,ck,2,0,26.2639,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,627.93,626.01,0.0
256,984,2048,4096,ck,2,0,26.3711,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,626.02,623.77,0.0
256,985,2048,4096,ck,2,0,26.473,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.24,621.68,0.0
256,986,2048,4096,ck,2,0,26.21,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,631.15,628.23,0.0
256,987,2048,4096,ck,2,0,26.0003,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.88,633.61,0.0
256,988,2048,4096,ck,2,0,26.4887,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,625.77,622.24,0.0
256,989,2048,4096,ck,2,0,26.1664,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,634.12,630.22,0.0
256,990,2048,4096,ck,2,0,26.5372,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,625.89,621.72,0.0
256,991,2048,4096,ck,2,0,26.7223,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,622.19,617.72,0.0
256,992,2048,4096,ck,2,0,26.4697,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,628.76,623.92,0.0
256,993,2048,4096,ck,2,0,26.0473,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.6,634.36,0.0
256,994,2048,4096,ck,2,0,26.1007,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,638.93,633.37,0.0
256,995,2048,4096,ck,2,0,26.2186,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.7,630.84,0.0
256,996,2048,4096,ck,2,0,26.5302,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.85,623.74,0.0
256,997,2048,4096,ck,2,0,26.5731,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.47,623.04,0.0
256,998,2048,4096,ck,2,0,26.3179,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.21,629.39,0.0
256,999,2048,4096,ck,2,0,26.3588,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,635.86,628.72,0.0
256,1000,2048,4096,ck,2,0,26.348,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.75,629.29,0.0
256,1001,2048,4096,ck,2,0,26.6589,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.96,622.26,0.0
256,1002,2048,4096,ck,2,0,26.2785,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.72,631.58,0.0
256,1003,2048,4096,ck,2,0,26.5152,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,634.64,626.25,0.0
256,1004,2048,4096,ck,2,0,26.4686,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.39,627.66,0.0
256,1005,2048,4096,ck,2,0,26.3141,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,640.76,631.66,0.0
256,1006,2048,4096,ck,2,0,26.4539,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,638.01,628.63,0.0
256,1007,2048,4096,ck,2,0,26.3233,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,641.81,632.06,0.0
256,1008,2048,4096,ck,2,0,26.3894,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,640.84,630.79,0.0
256,1009,2048,4096,ck,2,0,26.3802,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,641.7,631.32,0.0
256,1010,2048,4096,ck,2,0,26.7837,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,632.66,622.11,0.0
256,1012,2048,4096,ck,2,0,26.4574,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,641.73,630.41,0.0
256,1013,2048,4096,ck,2,0,26.5926,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.1,627.51,0.0
256,1014,2048,4096,ck,2,0,26.5672,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,640.34,628.42,0.0
256,1015,2048,4096,ck,2,0,26.3642,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,645.91,633.57,0.0
256,1016,2048,4096,ck,2,0,26.5318,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,642.46,629.87,0.0
256,1017,2048,4096,ck,2,0,26.4931,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.03,631.1,0.0
256,1018,2048,4096,ck,2,0,26.4304,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,646.2,632.91,0.0
256,1019,2048,4096,ck,2,0,26.5391,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.18,630.63,0.0
256,1020,2048,4096,ck,2,0,26.3588,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,649.22,635.25,0.0
256,1022,2048,4096,ck,2,0,26.5643,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,645.46,630.95,0.0
256,1023,2048,4096,ck,2,0,26.5219,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,647.13,632.27,0.0
256,1024,2048,4096,ck,2,0,26.1928,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,655.9,640.53,0.0
256,1697,2048,4096,ck,0,0,34.6068,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.7,644.11,0.0
256,1708,2048,4096,ck,0,0,34.4948,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,830.72,648.81,0.0
256,1717,2048,4096,ck,0,0,34.4186,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,836.95,652.39,0.0
256,1725,2048,4096,ck,0,0,34.427,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.64,654.13,0.0
256,1734,2048,4096,ck,0,0,34.279,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.67,659.11,0.0
256,1735,2048,4096,ck,0,0,34.1802,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,851.62,661.25,0.0
256,1745,2048,4096,ck,0,0,34.1862,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.38,663.53,0.0
256,1765,2048,4096,ck,0,0,34.3746,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,861.44,664.66,0.0
256,1769,2048,4096,ck,0,0,34.7256,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,854.67,658.89,0.0
256,1772,2048,4096,ck,0,0,34.5128,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,861.4,663.66,0.0
256,1784,2048,4096,ck,0,0,35.0196,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,854.68,656.86,0.0
256,1808,2048,4096,ck,0,0,34.9039,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,869.05,664.67,0.0
256,1811,2048,4096,ck,0,0,34.3186,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,885.34,676.73,0.0
256,1815,2048,4096,ck,0,0,34.3315,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,886.96,677.43,0.0
256,1826,2048,4096,ck,0,0,34.7994,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,880.34,670.91,0.0
256,1830,2048,4096,ck,0,0,34.4406,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,891.46,678.85,0.0
256,1831,2048,4096,ck,0,0,34.6707,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,886.02,674.58,0.0
256,1847,2048,4096,ck,0,0,35.1146,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,882.47,669.78,0.0
256,1864,2048,4096,ck,0,0,34.6552,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,902.4,682.68,0.0
256,1869,2048,4096,ck,0,0,34.6711,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.4,683.55,0.0
256,1889,2048,4096,ck,0,0,34.6301,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,915.16,689.09,0.0
256,1894,2048,4096,ck,0,0,35.2245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,902.1,678.63,0.0
256,1903,2048,4096,ck,0,0,34.487,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.77,695.28,0.0
256,1907,2048,4096,ck,0,0,34.6958,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,922.13,692.04,0.0
256,1909,2048,4096,ck,0,0,35.1349,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,911.56,683.85,0.0
256,1924,2048,4096,ck,0,0,34.3621,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,939.39,702.81,0.0
256,1925,2048,4096,ck,0,0,34.9822,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,923.22,690.59,0.0
256,1929,2048,4096,ck,0,0,35.4063,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,914.05,683.24,0.0
256,1937,2048,4096,ck,0,0,34.3405,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,946.33,706.35,0.0
256,1944,2048,4096,ck,0,0,34.3272,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,950.12,708.3,0.0
256,1947,2048,4096,ck,0,0,35.2842,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.78,689.78,0.0
256,1951,2048,4096,ck,0,0,35.5546,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,920.62,685.46,0.0
256,1955,2048,4096,ck,0,0,34.9238,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,939.17,698.78,0.0
256,1958,2048,4096,ck,0,0,34.6304,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,948.58,705.41,0.0
256,1973,2048,4096,ck,0,0,34.8728,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,949.21,704.03,0.0
256,1977,2048,4096,ck,0,0,34.5903,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,958.9,710.73,0.0
256,1981,2048,4096,ck,0,0,34.6058,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,960.41,711.35,0.0
256,1987,2048,4096,ck,0,0,34.6546,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,961.96,711.77,0.0
256,2713,2048,4096,ck,0,0,50.7071,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,897.64,603.73,0.0
256,2948,2048,4096,ck,0,0,53.1164,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,931.15,612.59,0.0
256,3036,2048,4096,ck,0,0,51.6012,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,987.1,644.55,0.0
256,6937,2048,4096,ck,0,0,107.8862,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1078.76,604.49,0.0
256,7928,2048,4096,ck,0,0,108.9926,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1220.36,672.84,0.0
256,11107,2048,4096,cktile,11,0,120.0244,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1552.56,827.97,0.0
256,14865,2048,4096,cktile,11,0,172.8286,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1443.01,753.13,0.0
256,15610,2048,4096,cktile,11,0,174.284,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1502.68,781.86,0.0
256,15667,2048,4096,cktile,11,0,174.7474,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1504.16,782.46,0.0
256,15856,2048,4096,cktile,11,0,174.6885,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1522.82,791.59,0.0
256,15908,2048,4096,cktile,11,0,174.3613,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1530.68,795.51,0.0
256,1,3072,4096,ck,8,0,13.5676,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.85,928.18,0.0
256,2,3072,4096,ck,8,0,13.5662,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.71,929.03,0.0
256,4,3072,4096,ck,8,0,13.6957,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.35,921.74,0.0
256,8,3072,4096,ck,8,0,13.6741,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.72,926.19,0.0
256,12,3072,4096,ck,8,0,13.7394,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.98,924.77,0.0
256,16,3072,4096,ck,8,0,13.1212,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.69,971.46,0.0
256,24,3072,4096,ck,8,0,13.8201,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,43.7,928.26,0.0
256,32,3072,4096,ck,8,0,13.2807,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.64,972.13,0.0
256,40,3072,4096,ck,8,0,13.7465,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,73.23,945.15,0.0
256,48,3072,4096,ck,8,0,13.246,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,91.19,987.05,0.0
256,56,3072,4096,ck,8,0,13.6594,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.17,963.17,0.0
256,64,3072,4096,ck,8,0,13.2668,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,121.4,997.85,0.0
256,72,3072,4096,ck,8,0,13.785,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,131.44,966.28,0.0
256,80,3072,4096,ck,8,0,13.4382,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,149.82,997.31,0.0
256,88,3072,4096,ck,7,0,16.6083,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,133.34,811.89,0.0
256,96,3072,4096,ck,7,0,16.4607,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,146.77,824.14,0.0
256,104,3072,4096,ck,7,0,16.6868,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,156.85,817.88,0.0
